zone_id,id,landuse,name
1288649220,1288649220,residential,nan
1288649221,1288649221,residential,nan
1288649222,1288649222,residential,nan
1288649223,1288649223,residential,nan
1288649224,1288649224,residential,nan
1288649225,1288649225,residential,nan
1288649226,1288649226,residential,nan
1288649227,1288649227,residential,nan
1289096904,1289096904,residential,nan
1289702762,1289702762,residential,Roshan Platinum
1289784407,1289784407,residential,nan
1290207810,1290207810,commercial,nan
1290233354,1290233354,residential,nan
1290233370,1290233370,residential,nan
1290233372,1290233372,residential,nan
1290912974,1290912974,commercial,nan
1291004787,1291004787,residential,Vishwapriya Vertical Garden
1291033137,1291033137,commercial,Vaishnavi Union 29
1291204123,1291204123,residential,nan
1291748394,1291748394,residential,Anand Alpine
1291752683,1291752683,commercial,Purva Premiere
1292674568,1292674568,residential,Ramanchala Apartments
1292674569,1292674569,residential,Nand Deep
1292674570,1292674570,residential,Lotus Court
1292674573,1292674573,residential,IIA Apartment
1292674574,1292674574,residential,Salarpuria Lancet
1292674580,1292674580,residential,EGPI Arcadia
1292994292,1292994292,commercial,Nova Miller
1292994294,1292994294,residential,nan
1292994295,1292994295,residential,Spencer House
1292994296,1292994296,residential,Cassia Court
1292994297,1292994297,residential,Suchitra Apartments
1292997390,1292997390,commercial,Maria House
1293435696,1293435696,residential,nan
1293610897,1293610897,residential,nan
1294790765,1294790765,commercial,nan
1294790777,1294790777,commercial,nan
1294790800,1294790800,commercial,nan
1294790819,1294790819,commercial,nan
1294790822,1294790822,commercial,Hindustan Petroleum
1294790838,1294790838,commercial,Hotel Leroy Grand
1294790841,1294790841,commercial,Shell
1294951612,1294951612,commercial,BWSSB Service Station
1295009445,1295009445,residential,nan
1295627612,1295627612,residential,nan
1295627615,1295627615,residential,nan
1295627617,1295627617,residential,nan
1295635965,1295635965,residential,Airport Authority of India Quarters
1295690624,1295690624,residential,Adarsh Crystal
1295690625,1295690625,commercial,Adarsh Yelavarthy Centre
1295705801,1295705801,residential,Jogupalya Police Quarters
1295705819,1295705819,residential,Total Environment The Good Earth
1295705820,1295705820,residential,Maple Manor
1295795269,1295795269,residential,nan
1295795277,1295795277,residential,nan
1295795278,1295795278,residential,nan
1295795279,1295795279,residential,nan
1295795280,1295795280,residential,nan
1296005027,1296005027,residential,nan
1296005028,1296005028,residential,nan
1296005051,1296005051,commercial,nan
1296054830,1296054830,residential,nan
1296054839,1296054839,residential,Central Silk Board Staff Quarters
1296328615,1296328615,commercial,nan
1296328623,1296328623,residential,nan
1296396646,1296396646,residential,nan
1296416053,1296416053,residential,nan
1297356986,1297356986,residential,Siddi Vinayaka Layout
1297388188,1297388188,residential,nan
1297388192,1297388192,residential,nan
1297584653,1297584653,residential,nan
1297584696,1297584696,residential,Renaissance Woods
1297584713,1297584713,residential,Suraksha Enclave
1297584718,1297584718,residential,MES Quarters
1297584723,1297584723,residential,Jarakabande Staff Quarters
1297630650,1297630650,commercial,nan
1297630651,1297630651,residential,nan
1297667914,1297667914,residential,Singapore Gardens
1297667916,1297667916,residential,Sunrise Brundavan Gardens
1297667917,1297667917,residential,Comfort Heights
1297674395,1297674395,residential,nan
1297674988,1297674988,residential,nan
1297674989,1297674989,residential,nan
1297674990,1297674990,residential,nan
1298161063,1298161063,commercial,nan
1298161077,1298161077,commercial,nan
1298275327,1298275327,commercial,nan
1298275338,1298275338,commercial,Sandeep Arcade
1298279411,1298279411,residential,nan
1298279412,1298279412,residential,nan
1298823081,1298823081,residential,nan
1298823082,1298823082,residential,nan
1298823083,1298823083,residential,nan
1298823099,1298823099,residential,nan
1298823100,1298823100,residential,nan
1298823101,1298823101,residential,nan
1298823102,1298823102,residential,nan
1298823103,1298823103,residential,nan
1298823104,1298823104,residential,KHB Apartments
1298823105,1298823105,residential,nan
1298823106,1298823106,residential,nan
1298823107,1298823107,residential,nan
1298823109,1298823109,residential,nan
1298823110,1298823110,residential,nan
1298824871,1298824871,residential,nan
1298824872,1298824872,residential,nan
1298824873,1298824873,residential,nan
1298832781,1298832781,residential,Sentinel's Pride
1298832942,1298832942,commercial,Sri Nandagokula Kalyana Mantapa
1299038394,1299038394,commercial,nan
1299038403,1299038403,residential,nan
1299765927,1299765927,residential,nan
1299765932,1299765932,commercial,nan
1299765934,1299765934,residential,nan
1299765935,1299765935,residential,Legacy Mycon
1299765936,1299765936,residential,Legacy Madellia
1299785688,1299785688,commercial,nan
1299785703,1299785703,commercial,Shell
1299785709,1299785709,residential,nan
1299791161,1299791161,residential,Farah Plaza
1299791162,1299791162,residential,nan
1299791163,1299791163,residential,nan
1299791165,1299791165,residential,Nirmal Jyothi Complex
1299794006,1299794006,residential,nan
1300078970,1300078970,residential,nan
1300083545,1300083545,commercial,nan
1300083552,1300083552,residential,Bijith Classic
1300083553,1300083553,residential,Prakash Hibiscus
1300083554,1300083554,residential,Skyline Aura
1300083555,1300083555,residential,Aadhava Elite
1300201555,1300201555,residential,nan
1300201690,1300201690,residential,nan
1300281976,1300281976,residential,nan
1300281977,1300281977,residential,nan
1300281978,1300281978,residential,nan
1300281995,1300281995,residential,nan
1300881280,1300881280,residential,nan
1300886905,1300886905,commercial,nan
1300886927,1300886927,residential,nan
1301141835,1301141835,residential,nan
1301141849,1301141849,residential,Le Terrace
1301143992,1301143992,residential,nan
1301143993,1301143993,residential,nan
1301143994,1301143994,residential,nan
1301283902,1301283902,residential,nan
1301283912,1301283912,commercial,Vajram Onyx
1301321582,1301321582,commercial,The Estate
1301325024,1301325024,commercial,Vivanta Residency Road
1301325025,1301325025,commercial,nan
1301325026,1301325026,commercial,nan
1301325030,1301325030,commercial,nan
1301326182,1301326182,commercial,nan
1301994739,1301994739,commercial,nan
1302008693,1302008693,residential,nan
1302008695,1302008695,residential,nan
1302055931,1302055931,residential,nan
1302055932,1302055932,residential,nan
1302190562,1302190562,commercial,nan
1302195012,1302195012,commercial,nan
1302195013,1302195013,residential,nan
1302227092,1302227092,residential,nan
1302227099,1302227099,residential,nan
1302227114,1302227114,commercial,Brigade Tech Park
1302247714,1302247714,residential,nan
1302247748,1302247748,residential,nan
1302259162,1302259162,residential,nan
1302259181,1302259181,residential,Suraksha Landmark Apartments
1302418875,1302418875,commercial,nan
1302635066,1302635066,residential,nan
1302638762,1302638762,residential,Gopalan Florenza
1302644121,1302644121,commercial,nan
1302724132,1302724132,residential,nan
1302724384,1302724384,residential,nan
1302848015,1302848015,residential,SS Maple
1302996815,1302996815,residential,Gangotri Apartments
1302996824,1302996824,commercial,nan
1302996827,1302996827,commercial,nan
1302996837,1302996837,commercial,nan
1302996839,1302996839,commercial,Capstone House
1303005413,1303005413,commercial,nan
1303005414,1303005414,residential,nan
1303031286,1303031286,residential,nan
1303487939,1303487939,residential,nan
1303542197,1303542197,residential,HAL Township
1303614161,1303614161,commercial,nan
1303614183,1303614183,residential,Railway Quarters KR Puram
1303614189,1303614189,residential,nan
1303614245,1303614245,commercial,nan
1303625850,1303625850,commercial,NPR Complex
1303625860,1303625860,commercial,Akruthi Homes
1303625862,1303625862,commercial,nan
1303625863,1303625863,commercial,Days Suites Bengaluru
1303625867,1303625867,commercial,nan
1303625868,1303625868,commercial,Whitefield Palms
1303625869,1303625869,commercial,Starmark Camelot
1303625881,1303625881,commercial,nan
1303625883,1303625883,commercial,Rathi Legacy - Rohan Tech Park
1303810833,1303810833,residential,nan
1303892358,1303892358,residential,nan
1303892359,1303892359,residential,nan
1303892360,1303892360,residential,nan
1303892361,1303892361,commercial,nan
1303897734,1303897734,commercial,nan
1303901165,1303901165,residential,Sai Shakthi Apartments
1303901188,1303901188,residential,MV Periwinkle
1303901190,1303901190,residential,Royal Enclave
1303901239,1303901239,residential,ASN Lakeview
1303901253,1303901253,residential,NR Royal Park
1303901255,1303901255,residential,Amruth Grandeur
1304013762,1304013762,residential,nan
1304014437,1304014437,residential,BDA Flats
1304014455,1304014455,commercial,BBMP Office
1304106633,1304106633,residential,Narya 5 Elements
1304116270,1304116270,commercial,Farah Tower
1304116276,1304116276,commercial,nan
1304116277,1304116277,commercial,nan
1304116278,1304116278,commercial,nan
1304116281,1304116281,commercial,nan
1304116282,1304116282,commercial,nan
1304116283,1304116283,commercial,Ballal Residency
1304118494,1304118494,residential,nan
1304118495,1304118495,residential,Avenue Court
1304118499,1304118499,residential,Gurukripa Nivas
1304118500,1304118500,residential,Elegant Tranquil
1304118502,1304118502,residential,Toucan's Nest
1304118503,1304118503,residential,nan
1304118504,1304118504,residential,Lavina Mansion
1304189528,1304189528,residential,Fair Haven Apartments
1304196934,1304196934,residential,nan
1304196935,1304196935,commercial,nan
1304252476,1304252476,residential,Vajram Elina (u/c)
1304253299,1304253299,commercial,nan
1304293322,1304293322,residential,nan
1304293383,1304293383,residential,nan
1304293384,1304293384,residential,nan
1304298509,1304298509,residential,Soul Space Arista
1304298512,1304298512,residential,nan
1304298532,1304298532,commercial,nan
1304376975,1304376975,commercial,nan
1304376976,1304376976,residential,nan
1304376978,1304376978,residential,nan
1304376979,1304376979,residential,nan
1304376980,1304376980,residential,nan
1304376981,1304376981,residential,nan
1304376982,1304376982,residential,nan
1304376985,1304376985,residential,nan
1304404084,1304404084,residential,nan
1304404085,1304404085,residential,nan
1304404188,1304404188,residential,nan
1304437001,1304437001,residential,nan
1304492136,1304492136,residential,Subiksha Daffodil
1304492143,1304492143,commercial,nan
1304496312,1304496312,commercial,nan
1304783374,1304783374,residential,nan
1305038914,1305038914,residential,nan
1305182778,1305182778,residential,Savyasachi Sarayu
1305182779,1305182779,residential,Rock House Regency
1305182790,1305182790,residential,Binny Crescent Apartments
1305182821,1305182821,residential,Prestige Benson Court
1305182823,1305182823,residential,Tawakkal Manor
1305182824,1305182824,residential,M3 Benson
1305182825,1305182825,residential,Prestige Capri
1305202466,1305202466,commercial,nan
1305202467,1305202467,commercial,IndiQube Symphony
1305202479,1305202479,residential,nan
1305597972,1305597972,residential,Chitrapur Housing Complex
1305597979,1305597979,commercial,nan
1305606065,1305606065,residential,nan
1306481218,1306481218,residential,nan
1306481267,1306481267,residential,nan
1306491451,1306491451,commercial,Varadaraja Petrol / Gas Station
1306532588,1306532588,residential,Vaswani Astoria Villas
1306593433,1306593433,residential,nan
1306597891,1306597891,residential,nan
1306881217,1306881217,residential,nan
1306885153,1306885153,commercial,nan
1306891848,1306891848,commercial,nan
1306908267,1306908267,residential,Indraprastha Schon
1306908270,1306908270,residential,Wellington  Court
1306908271,1306908271,residential,Wellington Park Apartment
1306908277,1306908277,residential,Sherief Apartment
1306908278,1306908278,residential,Rustumji Residency
1306908303,1306908303,residential,Victorian Villa
1306908304,1306908304,residential,Sona Gardens
1306908321,1306908321,residential,Richmond Villa
1306908322,1306908322,residential,Southern Star
1307054861,1307054861,residential,nan
1307058099,1307058099,residential,nan
1307058105,1307058105,residential,GK Tropical Springs
1307058109,1307058109,residential,Surya Humming Bird
1307177956,1307177956,residential,Pristine Grove
1307177974,1307177974,residential,Amigo Estella
1307178088,1307178088,commercial,ACKO Drive Service Centre
1307178089,1307178089,commercial,nan
1307192643,1307192643,residential,nan
1307192648,1307192648,residential,Bhoo Sai Charana Layout
1307192673,1307192673,residential,Adithya Pristine
