zone_id,zone_type,transformer_max_capacity_kw,historical_peak_load_hour,baseline_peak_load_kw
1250225427,residential,382.36,19,214.57
1250225428,residential,224.71,19,148.95
1250225429,residential,213.73,19,115.16
1250225435,residential,267.56,19,180.54
1250240753,residential,483.92,19,326.93
1250240874,residential,490.77,19,335.76
1250240875,residential,480.06,19,256.43
1250240876,commercial,838.45,14,424.74
1250258606,residential,464.18,19,259.4
1250258607,residential,469.24,19,246.66
1250258608,residential,229.64,19,127.88
1250258609,residential,357.77,19,196.5
1250258610,residential,345.26,19,187.46
1250258611,residential,210.24,19,144.29
1250709494,residential,462.32,19,265.84
1250709516,residential,295.81,19,206.79
1250709517,residential,361.71,19,197.93
1250709518,residential,249.27,19,165.01
1250709519,residential,307.7,19,171.71
1250709520,residential,470.31,19,288.41
1250709521,residential,393.38,19,239.28
1250709522,residential,479.42,19,334.91
1250709523,residential,415.35,19,225.78
1250709524,residential,364.91,19,228.37
1250709525,residential,387.3,19,270.73
1250709526,residential,343.03,19,198.82
1250709527,residential,416.95,19,213.42
1250709528,residential,356.2,19,204.15
1250709529,residential,494.05,19,323.81
1250709530,residential,437.93,19,270.01
1250709531,residential,468.53,19,242.8
1250709532,residential,445.11,19,249.31
1250709533,residential,366.01,19,227.12
1250709534,residential,471.95,19,327.7
1250709535,residential,308.15,19,177.72
1250709536,residential,256.82,19,165.03
1250709537,residential,471.68,19,305.14
1250709538,residential,498.57,19,278.3
1250711423,residential,435.24,19,272.72
1250711427,residential,454.72,19,231.47
1251502402,residential,417.92,19,290.74
1251502404,residential,434.39,19,264.51
1251508619,residential,265.53,19,141.98
1251508635,residential,411.81,19,260.79
1251508638,residential,407.42,19,210.03
1251508641,residential,432.54,19,252.29
1252220810,residential,414.95,19,253.92
1252220811,residential,332.74,19,217.5
1252257167,residential,437.78,19,234.95
1252296339,residential,318.5,19,187.29
1252323335,residential,495.3,19,331.01
1252351195,commercial,1195.5,14,630.51
1252351203,commercial,912.43,14,595.57
1252731209,residential,426.8,19,292.7
1252754262,residential,254.4,19,130.37
1253120651,residential,277.59,19,182.2
1253120660,commercial,959.27,14,636.28
1253120678,residential,201.85,19,126.63
1253158175,residential,296.6,19,161.62
1253158176,residential,454.22,19,295.26
1253158201,residential,408.33,19,265.72
1253188912,residential,278.0,19,147.89
1253483577,residential,458.82,19,296.5
1253610316,commercial,1081.54,14,735.14
1253610317,residential,328.85,19,196.47
1253610318,residential,378.1,19,241.17
1253613096,residential,361.79,19,220.36
1253613097,residential,406.27,19,206.04
1253613098,residential,240.08,19,128.28
1253613099,residential,393.12,19,227.28
1253613100,residential,335.62,19,180.96
1253613101,residential,489.87,19,334.43
1253613102,residential,416.64,19,233.97
1253613103,residential,365.8,19,203.36
1253838406,commercial,1848.29,14,1218.79
1253839863,commercial,1588.43,14,854.82
1253845408,residential,460.76,19,318.02
1253845456,residential,318.57,19,169.43
1253845457,residential,468.26,19,281.96
1253845458,residential,376.54,19,239.53
1253845459,residential,305.75,19,206.11
1253845460,residential,287.37,19,170.6
1253845461,residential,330.14,19,221.87
1253845462,residential,447.39,19,301.77
1253845507,commercial,899.02,14,540.5
1254513704,residential,321.7,19,169.6
1254513705,residential,380.38,19,225.45
1254513706,residential,201.89,19,106.34
1254513710,residential,430.34,19,290.18
1255138208,residential,438.69,19,246.89
1255153909,residential,297.64,19,152.83
1255226899,residential,284.13,19,144.87
1255226901,residential,209.26,19,142.62
1255226902,commercial,832.11,14,566.3
1255226908,residential,369.75,19,201.61
1255226909,residential,235.37,19,139.87
1255226910,commercial,1798.75,14,925.34
1255226911,commercial,1938.77,14,1136.2
1255226914,residential,486.04,19,285.6
1255226915,residential,396.66,19,246.58
1255226916,residential,454.02,19,242.86
1255226917,residential,261.96,19,176.13
1255226918,residential,487.57,19,264.9
1255226919,commercial,1388.56,14,865.2
1255226920,residential,311.6,19,216.49
1255226921,commercial,1290.51,14,824.81
1255226923,residential,316.57,19,199.93
1255226924,residential,351.16,19,243.13
1255226925,commercial,1804.48,14,1055.55
1255226928,commercial,1862.04,14,936.82
1255226929,residential,284.59,19,177.22
1255226931,residential,284.72,19,149.47
1255318798,commercial,1024.81,14,552.59
1255908772,residential,482.27,19,323.59
1255908773,residential,423.72,19,257.24
1255908774,residential,448.17,19,231.4
1256004255,commercial,1106.51,14,595.34
1256004258,commercial,1173.24,14,761.15
1256457818,residential,437.8,19,239.16
1256457819,residential,386.66,19,203.92
1256457830,commercial,1175.43,14,679.8
1256457831,commercial,853.15,14,574.45
1257330707,residential,468.19,19,238.57
1257330710,residential,435.11,19,265.35
1257330715,residential,217.15,19,118.71
1257330721,commercial,1762.25,14,1018.7
1257330725,commercial,1268.53,14,817.56
1257330728,commercial,1344.08,14,864.59
1257456960,commercial,1228.57,14,708.15
1257456966,commercial,1376.38,14,804.58
1257457055,residential,247.22,19,126.24
1257457069,residential,308.62,19,203.73
1257687994,residential,451.81,19,229.88
1257688000,residential,429.24,19,248.87
1257688002,residential,241.49,19,161.4
1257688003,commercial,993.99,14,685.63
1257688004,commercial,978.08,14,493.98
1257688018,residential,494.76,19,342.43
1257688664,residential,333.77,19,214.15
1257696624,commercial,1708.23,14,1156.61
1257696626,residential,316.41,19,186.46
1257696665,commercial,1661.54,14,840.52
1258131859,residential,415.3,19,270.97
1258131860,residential,308.36,19,179.07
1258159465,commercial,1159.96,14,668.77
1258159466,residential,211.18,19,108.84
1258159469,commercial,1357.82,14,748.51
1258203209,commercial,944.21,14,488.86
1258203210,commercial,1286.64,14,717.54
1258203211,commercial,1301.63,14,688.26
1258205049,residential,315.39,19,167.09
1258205050,residential,483.1,19,330.96
1258205051,residential,317.22,19,205.81
1258205052,residential,346.61,19,179.88
1258205053,residential,457.08,19,296.17
1258205054,residential,285.23,19,185.69
1258205055,residential,346.4,19,199.95
1258205056,residential,459.17,19,237.45
1258205057,residential,380.47,19,253.2
1258205058,residential,487.93,19,293.44
1258205059,commercial,930.33,14,495.71
1258205060,commercial,883.57,14,601.93
1258205061,residential,321.23,19,201.94
1258205062,residential,328.55,19,205.41
1258205063,residential,292.02,19,155.82
1258216459,residential,235.67,19,148.55
1259003529,residential,430.07,19,234.33
1259449678,residential,348.65,19,191.22
1259449679,residential,476.23,19,327.04
1259449680,residential,457.16,19,232.77
1259583812,residential,474.74,19,249.56
1259589961,residential,427.63,19,251.71
1259589962,commercial,1437.14,14,951.7
1261422210,residential,295.02,19,191.12
1261422212,residential,400.28,19,211.19
1261422214,residential,438.74,19,263.06
1261422229,residential,208.47,19,128.32
1261422231,residential,371.89,19,244.18
1261422232,residential,444.12,19,288.82
1261422240,residential,268.56,19,166.74
1261422242,residential,392.54,19,212.37
1261422274,residential,299.59,19,204.48
1261422289,residential,378.16,19,189.52
1261422291,residential,397.34,19,212.9
1261422295,residential,407.13,19,255.26
1261422296,residential,478.9,19,301.2
1261422306,residential,366.33,19,185.63
1261422310,residential,233.98,19,134.81
1261422311,residential,205.97,19,103.99
1261422316,residential,381.68,19,212.69
1261422317,residential,453.42,19,279.34
1261422329,residential,227.67,19,144.38
1261422332,residential,222.57,19,114.66
1261422333,residential,243.61,19,161.98
1261426103,residential,218.8,19,117.22
1261426104,residential,268.33,19,185.96
1261426105,residential,465.53,19,284.85
1261426109,residential,388.9,19,222.84
1261426114,residential,402.16,19,272.7
1261903057,residential,310.86,19,167.63
1261916610,residential,415.93,19,219.28
1262069427,commercial,1924.16,14,1062.57
1262069434,residential,290.81,19,192.46
1262069445,residential,330.55,19,211.63
1262069446,residential,376.29,19,255.12
1262069447,residential,457.69,19,293.64
1262069449,residential,250.17,19,160.4
1262069452,residential,217.86,19,152.43
1262069456,residential,352.19,19,226.32
1262069457,residential,295.55,19,182.15
1262069458,residential,314.41,19,184.91
1262069459,residential,233.14,19,161.35
1262069460,residential,413.42,19,274.4
1262069461,residential,452.46,19,299.96
1262069465,residential,475.2,19,289.71
1262069466,residential,228.29,19,152.47
1262069467,residential,383.2,19,209.79
1262071813,residential,349.79,19,192.87
1262071814,residential,427.09,19,270.54
1262071815,residential,453.36,19,296.95
1262071816,residential,455.79,19,283.91
1262071832,residential,482.34,19,280.09
1262071833,residential,356.06,19,239.24
1262071834,residential,278.48,19,148.53
1262071835,residential,350.22,19,228.98
1262098005,residential,365.82,19,187.24
1262098020,residential,212.25,19,107.17
1262098029,residential,379.31,19,248.97
1262098030,residential,431.25,19,239.85
1262118670,residential,213.03,19,125.81
1262118671,residential,327.88,19,219.34
1262118673,residential,461.04,19,314.45
1262118675,residential,237.97,19,140.32
1262126029,residential,308.37,19,181.49
1262134166,residential,354.99,19,220.11
1262134170,residential,439.13,19,228.55
1262134171,residential,257.51,19,158.69
1262134172,residential,446.89,19,283.44
1262134173,residential,241.86,19,158.57
1262423101,residential,294.88,19,203.02
1263173350,residential,280.2,19,174.47
1263173356,residential,272.66,19,189.61
1263173369,residential,365.53,19,224.35
1263387779,residential,432.7,19,298.75
1263465563,residential,353.66,19,243.85
1263537968,residential,436.21,19,292.19
1263537973,residential,218.75,19,117.16
1263537974,residential,252.53,19,173.66
1263537975,residential,218.27,19,135.21
1263537979,residential,246.33,19,132.65
1263542132,residential,400.63,19,268.41
1263542147,residential,358.44,19,223.17
1263542149,residential,396.1,19,202.21
1263542150,residential,494.49,19,330.81
1263542154,residential,255.13,19,138.57
1263542155,residential,283.61,19,181.02
1263542156,residential,348.98,19,195.28
1263542158,residential,230.06,19,127.78
1263542159,residential,240.36,19,152.86
1263805762,residential,498.87,19,334.9
1263805763,residential,487.46,19,311.05
1263805764,residential,327.99,19,190.79
1263805772,residential,209.08,19,140.95
1263805773,residential,374.53,19,210.23
1263805774,residential,298.97,19,206.9
1263805781,residential,292.69,19,190.52
1263805782,residential,291.94,19,165.43
1263805789,residential,334.65,19,226.33
1263805798,residential,276.8,19,154.64
1263805819,residential,248.27,19,138.18
1263805846,residential,272.9,19,166.99
1263805863,residential,201.65,19,119.63
1263807451,commercial,1066.64,14,697.09
1264198571,residential,292.23,19,204.12
1264198572,residential,387.53,19,232.97
1264198573,residential,256.97,19,169.11
1264198593,residential,305.43,19,167.34
1264795219,residential,491.79,19,284.8
1264795220,residential,318.36,19,206.39
1264795222,residential,223.09,19,122.32
1264795223,residential,227.35,19,159.06
1264795350,residential,227.6,19,155.95
1264795351,residential,407.24,19,242.69
1264795451,residential,296.28,19,162.37
1264795452,residential,282.64,19,193.8
1264881365,residential,243.1,19,121.6
1264881366,residential,253.36,19,168.41
1264881496,residential,212.91,19,121.05
1264881529,residential,233.74,19,120.07
1264881546,residential,469.07,19,312.04
1264881569,residential,344.87,19,191.55
1264881592,commercial,1222.24,14,734.96
1264881594,residential,443.59,19,236.75
1264881595,residential,411.12,19,227.74
1265029151,residential,483.49,19,268.97
1265029152,residential,212.31,19,134.83
1265029190,residential,223.28,19,117.84
1265029209,residential,256.74,19,153.12
1265029210,residential,335.29,19,189.53
1265029211,residential,379.43,19,199.06
1265029277,residential,390.55,19,259.24
1265424330,residential,267.3,19,164.64
1265439014,residential,385.25,19,258.75
1265439015,residential,370.33,19,210.72
1265721092,residential,277.1,19,189.46
1265721119,residential,315.68,19,176.03
1265721128,residential,266.45,19,156.82
1265721156,residential,252.23,19,157.75
1265721174,commercial,1463.29,14,943.48
1265721179,residential,359.93,19,195.91
1265721181,commercial,1493.59,14,1015.3
1265721198,residential,292.03,19,197.04
1265721203,residential,288.37,19,164.65
1265721213,residential,327.48,19,211.59
1265724915,residential,455.95,19,252.98
1265724929,residential,459.2,19,284.81
1265794477,commercial,913.8,14,590.64
1265794507,commercial,986.53,14,537.91
1265794538,commercial,1859.04,14,1095.0
1265806922,residential,255.86,19,140.85
1265806923,residential,247.33,19,157.2
1265806924,residential,409.31,19,270.13
1265806933,residential,443.94,19,270.96
1265806934,residential,434.5,19,251.91
1265806935,residential,278.19,19,193.95
1265806937,residential,225.5,19,135.46
1265806942,residential,242.99,19,149.79
1265806944,residential,431.61,19,266.35
1265806945,residential,406.82,19,220.02
1265806946,residential,391.39,19,270.43
1265806947,residential,411.36,19,223.44
1265806950,residential,250.96,19,140.14
1265806951,residential,410.82,19,282.41
1265806952,commercial,1054.77,14,544.63
1265806953,commercial,1026.21,14,679.24
1265806960,commercial,1354.66,14,681.86
1265835915,residential,462.44,19,280.06
1265835916,residential,212.32,19,139.88
1266019176,residential,308.51,19,157.03
1266019182,residential,328.53,19,181.17
1266019235,residential,432.03,19,276.25
1266447154,commercial,922.66,14,498.9
1266460869,residential,345.84,19,238.31
1266460876,residential,324.73,19,195.67
1266460883,residential,424.17,19,245.76
1266460884,residential,468.4,19,274.71
1266460885,residential,383.87,19,267.17
1266460907,residential,494.95,19,278.32
1266460925,residential,453.84,19,235.65
1266460961,residential,254.63,19,137.68
1266461044,residential,462.09,19,238.6
1266678767,commercial,1656.75,14,1037.1
1266678768,commercial,970.0,14,508.43
1266678769,commercial,1529.65,14,1017.97
1266678770,commercial,1865.89,14,989.11
1266678771,commercial,1319.16,14,771.99
1266678772,residential,243.04,19,146.3
1266678773,residential,392.39,19,245.71
1266678774,residential,251.44,19,144.38
1266678775,residential,328.07,19,213.51
1266678776,residential,424.94,19,285.19
1266678777,residential,289.65,19,182.35
1266678778,residential,377.95,19,223.64
1266678779,residential,414.53,19,212.43
1266678780,residential,293.85,19,183.29
1266678781,residential,480.83,19,278.78
1266678782,residential,438.24,19,272.03
1266678783,residential,325.86,19,177.43
1266678784,residential,239.46,19,146.33
1266678785,residential,496.59,19,317.93
1266678786,residential,204.15,19,115.31
1266678787,residential,280.2,19,166.9
1266678788,residential,276.66,19,172.7
1266678789,residential,257.15,19,130.9
1266678790,residential,335.0,19,216.81
1266678791,residential,418.86,19,241.63
1266678792,residential,484.8,19,265.59
1266678793,residential,290.85,19,170.84
1266678794,residential,363.75,19,233.76
1266678795,residential,460.17,19,255.07
1266678796,residential,248.63,19,125.28
1266678801,residential,381.36,19,239.82
1266678802,residential,481.39,19,243.68
1266678803,residential,236.56,19,133.89
1266678804,residential,208.01,19,128.07
1266678805,residential,210.51,19,107.07
