_id,connectionTime,kWhDelivered,duration_hours,siteID
sess_3003,2024-01-23T18:46:00Z,17.89,3.69,proxy_site
sess_3004,2024-01-03T16:48:00Z,11.48,2.22,proxy_site
sess_3005,2024-01-18T15:47:00Z,10.66,5.79,proxy_site
sess_3006,2024-03-10T15:16:00Z,33.18,8.93,proxy_site
sess_3007,2024-01-02T18:59:00Z,17.4,9.54,proxy_site
sess_3008,2024-03-01T22:28:00Z,17.87,6.25,proxy_site
sess_3009,2024-01-18T15:04:00Z,5.49,7.89,proxy_site
sess_3010,2024-01-29T17:50:00Z,6.35,4.52,proxy_site
sess_3011,2024-03-25T16:48:00Z,38.86,5.86,proxy_site
sess_3012,2024-03-08T20:22:00Z,32.97,5.3,proxy_site
sess_3013,2024-03-11T18:17:00Z,6.42,9.38,proxy_site
sess_3014,2024-02-26T14:28:00Z,16.87,9.9,proxy_site
sess_3015,2024-01-06T16:39:00Z,8.43,3.34,proxy_site
sess_3016,2024-01-10T18:26:00Z,23.7,4.84,proxy_site
sess_3017,2024-02-16T17:13:00Z,34.37,5.92,proxy_site
sess_3018,2024-01-20T18:02:00Z,23.09,9.34,proxy_site
sess_3019,2024-02-13T17:14:00Z,32.0,8.6,proxy_site
sess_3020,2024-02-06T19:46:00Z,14.79,8.23,proxy_site
sess_3021,2024-02-24T19:48:00Z,35.66,3.88,proxy_site
sess_3022,2024-01-12T17:24:00Z,30.24,7.63,proxy_site
sess_3023,2024-03-09T20:08:00Z,40.43,2.29,proxy_site
sess_3024,2024-03-29T19:19:00Z,34.35,9.07,proxy_site
sess_3025,2024-01-02T20:42:00Z,45.61,3.37,proxy_site
sess_3026,2024-03-03T14:35:00Z,45.73,6.57,proxy_site
sess_3027,2024-01-11T18:53:00Z,38.31,2.32,proxy_site
sess_3028,2024-01-07T18:08:00Z,17.2,7.09,proxy_site
sess_3029,2024-01-29T17:53:00Z,13.61,8.98,proxy_site
sess_3030,2024-01-25T20:31:00Z,45.31,5.61,proxy_site
sess_3031,2024-01-16T19:14:00Z,11.43,5.57,proxy_site
sess_3032,2024-03-24T18:49:00Z,30.0,9.74,proxy_site
sess_3033,2024-01-27T17:03:00Z,12.08,5.23,proxy_site
sess_3034,2024-02-03T18:37:00Z,6.06,9.88,proxy_site
sess_3035,2024-01-23T18:51:00Z,22.7,4.81,proxy_site
sess_3036,2024-01-03T22:01:00Z,25.39,2.97,proxy_site
sess_3037,2024-03-24T18:36:00Z,44.31,7.06,proxy_site
sess_3038,2024-02-27T17:24:00Z,45.18,2.32,proxy_site
sess_3039,2024-02-01T19:04:00Z,26.61,9.8,proxy_site
sess_3040,2024-03-25T19:05:00Z,17.69,4.1,proxy_site
sess_3041,2024-03-22T20:02:00Z,5.24,2.63,proxy_site
sess_3042,2024-01-09T19:06:00Z,41.95,5.61,proxy_site
sess_3043,2024-02-08T15:03:00Z,24.36,3.43,proxy_site
sess_3044,2024-02-26T18:14:00Z,19.1,4.91,proxy_site
sess_3045,2024-03-11T17:26:00Z,34.27,5.38,proxy_site
sess_3046,2024-03-01T17:01:00Z,43.82,2.27,proxy_site
sess_3047,2024-03-10T17:27:00Z,48.43,9.01,proxy_site
sess_3048,2024-02-04T18:39:00Z,43.62,5.63,proxy_site
sess_3049,2024-02-15T15:11:00Z,40.49,7.85,proxy_site
sess_3050,2024-03-20T19:01:00Z,27.6,4.95,proxy_site
sess_3051,2024-02-14T16:01:00Z,23.94,9.12,proxy_site
sess_3052,2024-01-13T17:16:00Z,22.21,2.95,proxy_site
sess_3053,2024-03-18T21:40:00Z,9.91,7.73,proxy_site
sess_3054,2024-01-25T22:48:00Z,22.48,7.0,proxy_site
sess_3055,2024-03-20T15:50:00Z,26.54,6.37,proxy_site
sess_3056,2024-03-28T20:19:00Z,31.05,4.67,proxy_site
sess_3057,2024-02-16T23:14:00Z,46.86,8.78,proxy_site
sess_3058,2024-02-09T17:30:00Z,38.39,2.57,proxy_site
sess_3059,2024-02-16T18:21:00Z,24.21,4.2,proxy_site
sess_3060,2024-02-29T20:19:00Z,13.44,8.0,proxy_site
sess_3061,2024-01-18T18:30:00Z,8.09,7.61,proxy_site
sess_3062,2024-01-15T17:40:00Z,25.6,7.23,proxy_site
sess_3063,2024-01-05T16:21:00Z,45.74,4.03,proxy_site
sess_3064,2024-02-18T17:26:00Z,22.61,9.46,proxy_site
sess_3065,2024-03-14T16:28:00Z,28.58,7.08,proxy_site
sess_3066,2024-03-26T20:16:00Z,35.63,6.99,proxy_site
sess_3067,2024-02-17T18:16:00Z,7.25,7.77,proxy_site
sess_3068,2024-03-20T16:41:00Z,48.09,6.28,proxy_site
sess_3069,2024-01-06T17:11:00Z,28.73,7.54,proxy_site
sess_3070,2024-01-26T19:24:00Z,17.25,6.01,proxy_site
sess_3071,2024-02-02T17:32:00Z,5.67,8.31,proxy_site
sess_3072,2024-01-21T16:44:00Z,14.8,3.77,proxy_site
sess_3073,2024-03-02T16:48:00Z,40.13,4.41,proxy_site
sess_3074,2024-02-07T16:18:00Z,43.94,9.42,proxy_site
sess_3075,2024-03-12T21:45:00Z,17.65,2.6,proxy_site
sess_3076,2024-03-14T19:51:00Z,43.13,6.77,proxy_site
sess_3077,2024-01-04T19:16:00Z,21.78,7.59,proxy_site
sess_3078,2024-03-16T19:42:00Z,42.85,9.49,proxy_site
sess_3079,2024-01-10T19:04:00Z,49.02,2.52,proxy_site
sess_3080,2024-02-02T18:56:00Z,18.69,4.92,proxy_site
sess_3081,2024-03-03T18:39:00Z,8.98,4.4,proxy_site
sess_3082,2024-03-25T17:35:00Z,14.57,3.16,proxy_site
sess_3083,2024-02-18T20:50:00Z,37.28,7.82,proxy_site
sess_3084,2024-03-11T19:53:00Z,15.34,3.3,proxy_site
sess_3085,2024-01-06T13:17:00Z,23.04,6.11,proxy_site
sess_3086,2024-03-09T19:24:00Z,21.54,3.39,proxy_site
sess_3087,2024-03-12T15:13:00Z,14.12,3.35,proxy_site
sess_3088,2024-02-17T19:01:00Z,45.51,5.58,proxy_site
sess_3089,2024-03-25T17:16:00Z,38.36,2.97,proxy_site
sess_3090,2024-02-27T17:02:00Z,9.72,7.96,proxy_site
sess_3091,2024-01-02T18:35:00Z,6.48,6.03,proxy_site
sess_3092,2024-03-03T14:19:00Z,7.34,7.75,proxy_site
sess_3093,2024-03-12T17:35:00Z,45.02,9.64,proxy_site
sess_3094,2024-01-23T16:09:00Z,9.79,7.87,proxy_site
sess_3095,2024-03-24T19:07:00Z,5.02,2.78,proxy_site
sess_3096,2024-02-15T18:29:00Z,40.41,4.95,proxy_site
sess_3097,2024-03-05T16:37:00Z,16.09,5.94,proxy_site
sess_3098,2024-02-09T16:59:00Z,9.44,4.02,proxy_site
sess_3099,2024-02-13T15:08:00Z,40.2,8.03,proxy_site
sess_3100,2024-02-01T14:26:00Z,5.62,9.94,proxy_site
sess_3101,2024-02-01T19:16:00Z,23.55,9.84,proxy_site
sess_3102,2024-03-21T21:33:00Z,42.47,6.28,proxy_site
sess_3103,2024-01-15T17:11:00Z,12.59,7.73,proxy_site
sess_3104,2024-02-20T14:35:00Z,25.37,8.53,proxy_site
sess_3105,2024-01-02T18:20:00Z,35.95,4.11,proxy_site
sess_3106,2024-01-12T19:47:00Z,27.99,7.69,proxy_site
sess_3107,2024-01-19T16:36:00Z,38.35,5.45,proxy_site
sess_3108,2024-02-23T16:43:00Z,34.67,9.72,proxy_site
sess_3109,2024-02-09T18:54:00Z,44.31,4.27,proxy_site
sess_3110,2024-01-11T15:34:00Z,19.4,7.84,proxy_site
sess_3111,2024-03-25T15:52:00Z,22.33,8.64,proxy_site
sess_3112,2024-02-28T16:55:00Z,46.03,7.46,proxy_site
sess_3113,2024-02-02T20:30:00Z,25.84,2.4,proxy_site
sess_3114,2024-01-26T20:17:00Z,9.93,8.07,proxy_site
sess_3115,2024-03-19T17:28:00Z,5.14,4.78,proxy_site
sess_3116,2024-03-19T18:41:00Z,22.7,2.76,proxy_site
sess_3117,2024-03-03T16:35:00Z,8.77,8.31,proxy_site
sess_3118,2024-01-27T17:40:00Z,45.43,2.34,proxy_site
sess_3119,2024-03-07T22:11:00Z,43.41,5.11,proxy_site
sess_3120,2024-02-19T17:25:00Z,25.62,8.48,proxy_site
sess_3121,2024-01-15T17:26:00Z,35.94,2.14,proxy_site
sess_3122,2024-03-26T18:25:00Z,47.28,4.63,proxy_site
sess_3123,2024-02-14T20:02:00Z,21.62,7.32,proxy_site
sess_3124,2024-01-10T21:41:00Z,27.07,4.15,proxy_site
sess_3125,2024-01-31T14:33:00Z,7.78,3.74,proxy_site
sess_3126,2024-02-29T19:31:00Z,26.08,8.02,proxy_site
sess_3127,2024-03-19T20:18:00Z,25.96,4.84,proxy_site
sess_3128,2024-03-29T16:20:00Z,20.24,3.49,proxy_site
sess_3129,2024-02-21T14:31:00Z,26.18,9.87,proxy_site
sess_3130,2024-01-12T16:10:00Z,14.35,3.03,proxy_site
sess_3131,2024-01-04T18:11:00Z,11.32,5.23,proxy_site
sess_3132,2024-01-16T14:55:00Z,17.08,9.56,proxy_site
sess_3133,2024-03-01T19:29:00Z,47.72,9.54,proxy_site
sess_3134,2024-03-17T21:57:00Z,49.23,2.54,proxy_site
sess_3135,2024-02-25T13:24:00Z,37.99,9.28,proxy_site
sess_3136,2024-03-23T21:12:00Z,29.56,7.65,proxy_site
sess_3137,2024-03-17T16:59:00Z,41.3,9.23,proxy_site
sess_3138,2024-01-12T17:47:00Z,18.21,2.67,proxy_site
sess_3139,2024-03-08T23:44:00Z,5.28,4.43,proxy_site
sess_3140,2024-03-25T18:11:00Z,48.77,2.99,proxy_site
sess_3141,2024-02-09T20:22:00Z,25.61,6.7,proxy_site
sess_3142,2024-02-18T18:56:00Z,15.91,8.62,proxy_site
sess_3143,2024-03-14T18:27:00Z,32.18,6.18,proxy_site
sess_3144,2024-03-06T17:39:00Z,19.27,4.55,proxy_site
sess_3145,2024-01-12T19:42:00Z,16.81,9.32,proxy_site
sess_3146,2024-01-16T17:56:00Z,7.39,8.41,proxy_site
sess_3147,2024-02-08T18:30:00Z,29.2,4.51,proxy_site
sess_3148,2024-03-01T20:24:00Z,22.7,4.4,proxy_site
sess_3149,2024-01-12T18:52:00Z,32.23,9.3,proxy_site
sess_3150,2024-03-24T16:05:00Z,7.04,6.77,proxy_site
sess_3151,2024-02-27T15:51:00Z,37.95,6.55,proxy_site
sess_3152,2024-03-25T16:33:00Z,19.67,3.74,proxy_site
sess_3153,2024-02-26T19:01:00Z,28.99,3.96,proxy_site
sess_3154,2024-03-15T18:02:00Z,24.74,9.91,proxy_site
sess_3155,2024-03-21T19:58:00Z,46.75,4.07,proxy_site
sess_3156,2024-01-19T21:36:00Z,18.09,4.46,proxy_site
sess_3157,2024-03-18T14:56:00Z,12.41,9.46,proxy_site
sess_3158,2024-02-20T20:44:00Z,8.68,3.55,proxy_site
sess_3159,2024-02-09T20:55:00Z,6.0,9.13,proxy_site
sess_3160,2024-03-01T15:08:00Z,27.5,8.96,proxy_site
sess_3161,2024-02-20T18:31:00Z,8.85,4.36,proxy_site
sess_3162,2024-01-13T18:14:00Z,11.81,2.83,proxy_site
sess_3163,2024-02-01T21:55:00Z,14.42,8.91,proxy_site
sess_3164,2024-01-06T17:37:00Z,8.28,3.75,proxy_site
sess_3165,2024-02-01T18:52:00Z,43.27,4.59,proxy_site
sess_3166,2024-02-20T20:15:00Z,11.98,2.77,proxy_site
sess_3167,2024-01-14T20:12:00Z,14.25,4.45,proxy_site
sess_3168,2024-02-29T17:41:00Z,43.3,7.77,proxy_site
sess_3169,2024-01-05T20:04:00Z,47.93,7.25,proxy_site
sess_3170,2024-01-22T14:41:00Z,20.7,4.9,proxy_site
sess_3171,2024-01-02T19:02:00Z,8.19,2.85,proxy_site
sess_3172,2024-02-15T19:53:00Z,49.27,3.0,proxy_site
sess_3173,2024-02-25T17:32:00Z,18.95,2.52,proxy_site
sess_3174,2024-02-13T15:47:00Z,22.29,7.63,proxy_site
sess_3175,2024-02-10T18:36:00Z,41.25,9.37,proxy_site
sess_3176,2024-03-29T20:03:00Z,27.41,6.23,proxy_site
sess_3177,2024-03-27T16:49:00Z,41.84,3.12,proxy_site
sess_3178,2024-01-28T19:58:00Z,25.0,4.01,proxy_site
sess_3179,2024-03-06T16:04:00Z,11.42,4.26,proxy_site
sess_3180,2024-03-14T17:54:00Z,36.43,4.25,proxy_site
sess_3181,2024-01-28T15:46:00Z,32.62,3.58,proxy_site
sess_3182,2024-02-13T16:56:00Z,36.79,8.38,proxy_site
sess_3183,2024-03-12T15:08:00Z,36.38,5.95,proxy_site
sess_3184,2024-01-24T15:28:00Z,6.36,8.45,proxy_site
sess_3185,2024-03-16T21:11:00Z,25.36,6.79,proxy_site
sess_3186,2024-02-18T16:17:00Z,43.49,9.28,proxy_site
sess_3187,2024-02-02T17:14:00Z,24.21,2.17,proxy_site
sess_3188,2024-01-28T18:45:00Z,49.04,3.66,proxy_site
sess_3189,2024-01-30T18:32:00Z,37.47,8.21,proxy_site
sess_3190,2024-01-01T14:37:00Z,17.47,4.85,proxy_site
sess_3191,2024-03-19T18:02:00Z,27.65,5.58,proxy_site
sess_3192,2024-01-22T16:38:00Z,33.09,2.49,proxy_site
sess_3193,2024-01-15T19:01:00Z,47.19,6.88,proxy_site
sess_3194,2024-03-29T21:02:00Z,24.14,5.59,proxy_site
sess_3195,2024-03-15T17:08:00Z,15.02,3.04,proxy_site
sess_3196,2024-03-02T18:57:00Z,18.73,5.81,proxy_site
sess_3197,2024-02-23T22:45:00Z,9.85,6.53,proxy_site
sess_3198,2024-03-13T16:46:00Z,6.3,2.82,proxy_site
sess_3199,2024-02-17T14:26:00Z,37.4,8.18,proxy_site
sess_3200,2024-03-06T16:47:00Z,31.09,3.47,proxy_site
sess_3201,2024-01-21T12:34:00Z,40.59,7.36,proxy_site
sess_3202,2024-02-25T16:41:00Z,25.21,6.12,proxy_site
sess_3203,2024-01-20T19:32:00Z,46.71,5.54,proxy_site
sess_3204,2024-03-29T18:18:00Z,24.54,2.0,proxy_site
sess_3205,2024-01-20T15:37:00Z,7.56,3.8,proxy_site
sess_3206,2024-03-13T20:53:00Z,20.02,7.45,proxy_site
sess_3207,2024-02-04T19:19:00Z,41.79,9.13,proxy_site
sess_3208,2024-03-06T21:19:00Z,31.79,4.8,proxy_site
sess_3209,2024-03-17T18:36:00Z,43.29,5.91,proxy_site
sess_3210,2024-01-23T18:29:00Z,43.35,8.07,proxy_site
sess_3211,2024-03-04T22:36:00Z,23.14,2.62,proxy_site
sess_3212,2024-02-17T17:24:00Z,37.19,4.17,proxy_site
sess_3213,2024-03-15T14:10:00Z,42.36,2.07,proxy_site
sess_3214,2024-01-26T19:47:00Z,27.37,5.56,proxy_site
sess_3215,2024-01-05T19:52:00Z,17.25,5.89,proxy_site
sess_3216,2024-01-29T17:43:00Z,44.66,2.08,proxy_site
sess_3217,2024-03-15T20:14:00Z,26.23,3.07,proxy_site
sess_3218,2024-01-02T21:05:00Z,36.01,8.89,proxy_site
sess_3219,2024-02-26T19:15:00Z,36.96,7.93,proxy_site
sess_3220,2024-02-11T15:45:00Z,26.68,7.3,proxy_site
sess_3221,2024-03-06T16:05:00Z,44.46,8.8,proxy_site
sess_3222,2024-01-03T17:39:00Z,7.52,9.25,proxy_site
sess_3223,2024-02-20T18:56:00Z,17.36,9.41,proxy_site
sess_3224,2024-01-21T22:16:00Z,45.32,7.49,proxy_site
sess_3225,2024-01-14T18:14:00Z,41.74,6.41,proxy_site
sess_3226,2024-02-13T16:16:00Z,9.72,2.19,proxy_site
sess_3227,2024-02-26T21:49:00Z,13.09,5.96,proxy_site
sess_3228,2024-03-17T16:51:00Z,31.68,4.86,proxy_site
sess_3229,2024-02-11T19:19:00Z,8.12,9.01,proxy_site
sess_3230,2024-01-03T21:07:00Z,27.82,3.13,proxy_site
sess_3231,2024-03-04T21:34:00Z,22.64,7.88,proxy_site
sess_3232,2024-02-15T17:39:00Z,27.08,3.56,proxy_site
sess_3233,2024-02-06T17:16:00Z,8.59,5.92,proxy_site
sess_3234,2024-03-30T15:53:00Z,16.5,2.45,proxy_site
sess_3235,2024-01-02T18:43:00Z,49.85,7.04,proxy_site
sess_3236,2024-01-12T16:40:00Z,14.88,9.21,proxy_site
sess_3237,2024-03-13T22:10:00Z,48.63,8.8,proxy_site
sess_3238,2024-01-06T18:48:00Z,25.63,6.68,proxy_site
sess_3239,2024-02-17T19:17:00Z,11.62,9.23,proxy_site
sess_3240,2024-01-04T20:01:00Z,22.98,7.28,proxy_site
sess_3241,2024-01-06T17:53:00Z,16.37,6.88,proxy_site
sess_3242,2024-01-24T20:55:00Z,8.34,4.94,proxy_site
sess_3243,2024-02-06T18:52:00Z,35.11,2.3,proxy_site
sess_3244,2024-02-19T18:28:00Z,27.5,2.63,proxy_site
sess_3245,2024-01-01T17:13:00Z,30.34,9.62,proxy_site
sess_3246,2024-01-30T12:51:00Z,26.97,4.84,proxy_site
sess_3247,2024-02-01T16:53:00Z,28.35,5.21,proxy_site
sess_3248,2024-02-07T18:54:00Z,38.69,3.59,proxy_site
sess_3249,2024-01-11T15:11:00Z,49.3,7.83,proxy_site
sess_3250,2024-01-25T16:52:00Z,13.56,5.75,proxy_site
sess_3251,2024-02-19T18:03:00Z,43.19,3.08,proxy_site
sess_3252,2024-02-15T13:58:00Z,12.35,7.03,proxy_site
sess_3253,2024-02-07T21:16:00Z,46.75,9.32,proxy_site
sess_3254,2024-01-27T18:51:00Z,32.84,6.52,proxy_site
sess_3255,2024-03-22T15:40:00Z,8.55,7.65,proxy_site
sess_3256,2024-03-24T19:36:00Z,40.49,4.07,proxy_site
sess_3257,2024-01-27T19:53:00Z,29.31,6.91,proxy_site
sess_3258,2024-03-21T21:39:00Z,36.4,8.55,proxy_site
sess_3259,2024-03-22T22:41:00Z,40.06,3.2,proxy_site
sess_3260,2024-01-31T17:15:00Z,9.79,3.56,proxy_site
sess_3261,2024-03-08T15:03:00Z,31.0,5.11,proxy_site
sess_3262,2024-02-11T18:27:00Z,6.5,4.12,proxy_site
sess_3263,2024-03-07T18:23:00Z,34.3,7.47,proxy_site
sess_3264,2024-02-27T17:37:00Z,24.41,3.66,proxy_site
sess_3265,2024-01-06T17:11:00Z,46.46,6.37,proxy_site
sess_3266,2024-01-14T15:15:00Z,48.29,7.63,proxy_site
sess_3267,2024-03-27T17:09:00Z,14.95,9.77,proxy_site
sess_3268,2024-02-29T18:31:00Z,15.01,9.08,proxy_site
sess_3269,2024-02-19T14:06:00Z,37.51,3.57,proxy_site
sess_3270,2024-02-21T18:35:00Z,40.5,8.39,proxy_site
sess_3271,2024-02-08T23:22:00Z,47.47,7.99,proxy_site
sess_3272,2024-01-12T17:15:00Z,37.14,4.55,proxy_site
sess_3273,2024-03-20T17:40:00Z,41.85,4.41,proxy_site
sess_3274,2024-01-06T16:08:00Z,19.92,7.29,proxy_site
sess_3275,2024-01-23T22:01:00Z,31.8,2.5,proxy_site
sess_3276,2024-03-15T19:03:00Z,34.73,6.13,proxy_site
sess_3277,2024-02-04T16:05:00Z,12.98,4.79,proxy_site
sess_3278,2024-01-08T17:02:00Z,43.77,3.58,proxy_site
sess_3279,2024-03-29T17:26:00Z,40.18,3.46,proxy_site
sess_3280,2024-01-14T19:49:00Z,31.49,6.64,proxy_site
sess_3281,2024-01-19T14:58:00Z,27.78,2.57,proxy_site
sess_3282,2024-02-01T17:06:00Z,30.22,7.04,proxy_site
sess_3283,2024-01-01T15:36:00Z,16.15,8.23,proxy_site
sess_3284,2024-01-28T19:08:00Z,28.79,6.42,proxy_site
sess_3285,2024-03-15T17:03:00Z,41.21,3.88,proxy_site
sess_3286,2024-03-26T17:44:00Z,24.39,3.5,proxy_site
sess_3287,2024-03-20T20:09:00Z,45.96,7.08,proxy_site
sess_3288,2024-03-20T18:10:00Z,32.47,4.55,proxy_site
sess_3289,2024-01-15T17:53:00Z,21.91,2.38,proxy_site
sess_3290,2024-02-04T16:24:00Z,30.4,6.35,proxy_site
sess_3291,2024-01-14T15:32:00Z,45.6,6.91,proxy_site
sess_3292,2024-03-23T14:56:00Z,40.17,7.68,proxy_site
sess_3293,2024-03-03T17:23:00Z,46.14,9.12,proxy_site
sess_3294,2024-02-15T17:50:00Z,31.32,2.07,proxy_site
sess_3295,2024-03-26T15:18:00Z,29.17,6.67,proxy_site
sess_3296,2024-02-04T16:26:00Z,13.1,8.89,proxy_site
sess_3297,2024-01-30T16:05:00Z,13.77,2.57,proxy_site
sess_3298,2024-02-18T18:18:00Z,17.34,5.78,proxy_site
sess_3299,2024-01-04T19:41:00Z,30.2,6.98,proxy_site
sess_3300,2024-02-10T18:45:00Z,42.46,5.96,proxy_site
sess_3301,2024-02-25T18:16:00Z,9.66,8.41,proxy_site
sess_3302,2024-01-15T15:45:00Z,5.11,5.87,proxy_site
sess_3303,2024-01-04T20:17:00Z,37.53,3.73,proxy_site
sess_3304,2024-01-15T18:26:00Z,44.76,2.58,proxy_site
sess_3305,2024-01-30T18:59:00Z,30.99,4.06,proxy_site
sess_3306,2024-02-02T18:19:00Z,27.58,8.86,proxy_site
sess_3307,2024-01-17T20:56:00Z,47.29,9.24,proxy_site
sess_3308,2024-01-01T16:40:00Z,24.67,2.11,proxy_site
sess_3309,2024-03-15T17:48:00Z,21.48,3.71,proxy_site
sess_3310,2024-03-04T19:05:00Z,38.1,5.71,proxy_site
sess_3311,2024-02-24T17:15:00Z,42.51,3.8,proxy_site
sess_3312,2024-01-19T16:33:00Z,22.94,2.61,proxy_site
sess_3313,2024-03-16T17:10:00Z,28.7,4.73,proxy_site
sess_3314,2024-02-11T17:08:00Z,30.39,4.01,proxy_site
sess_3315,2024-02-19T16:06:00Z,5.88,9.52,proxy_site
sess_3316,2024-03-20T15:55:00Z,45.11,6.79,proxy_site
sess_3317,2024-02-21T16:32:00Z,13.67,3.77,proxy_site
sess_3318,2024-02-09T17:03:00Z,45.15,6.45,proxy_site
sess_3319,2024-02-15T17:14:00Z,45.92,3.15,proxy_site
sess_3320,2024-01-21T15:01:00Z,45.43,5.78,proxy_site
sess_3321,2024-01-03T20:17:00Z,27.13,4.86,proxy_site
sess_3322,2024-02-25T19:12:00Z,27.92,4.04,proxy_site
sess_3323,2024-01-07T19:43:00Z,31.5,2.63,proxy_site
sess_3324,2024-01-16T17:07:00Z,18.77,3.71,proxy_site
sess_3325,2024-03-17T19:20:00Z,43.46,4.59,proxy_site
sess_3326,2024-03-26T15:53:00Z,16.43,8.36,proxy_site
sess_3327,2024-03-10T15:08:00Z,46.54,2.25,proxy_site
sess_3328,2024-03-13T20:23:00Z,40.25,3.69,proxy_site
sess_3329,2024-02-28T17:11:00Z,11.73,8.07,proxy_site
sess_3330,2024-03-23T16:59:00Z,5.73,2.96,proxy_site
sess_3331,2024-01-28T17:31:00Z,5.66,2.12,proxy_site
sess_3332,2024-03-27T17:45:00Z,42.36,6.94,proxy_site
sess_3333,2024-02-04T20:09:00Z,30.22,3.4,proxy_site
sess_3334,2024-01-24T15:37:00Z,16.45,9.39,proxy_site
sess_3335,2024-01-28T18:16:00Z,40.04,8.43,proxy_site
sess_3336,2024-01-23T17:01:00Z,11.79,8.36,proxy_site
sess_3337,2024-03-05T17:53:00Z,6.85,5.61,proxy_site
sess_3338,2024-01-10T19:21:00Z,12.88,7.92,proxy_site
sess_3339,2024-03-06T17:34:00Z,6.48,7.8,proxy_site
sess_3340,2024-02-17T17:45:00Z,9.74,5.05,proxy_site
sess_3341,2024-01-01T16:50:00Z,36.1,4.65,proxy_site
sess_3342,2024-03-19T19:56:00Z,42.32,5.71,proxy_site
sess_3343,2024-03-16T15:41:00Z,18.69,2.18,proxy_site
sess_3344,2024-01-03T16:42:00Z,24.34,3.03,proxy_site
sess_3345,2024-01-01T19:30:00Z,43.62,6.2,proxy_site
sess_3346,2024-03-06T22:26:00Z,23.15,9.33,proxy_site
sess_3347,2024-03-25T20:54:00Z,17.09,8.63,proxy_site
sess_3348,2024-02-17T17:30:00Z,26.3,3.99,proxy_site
sess_3349,2024-03-18T18:23:00Z,32.77,9.7,proxy_site
sess_3350,2024-01-24T20:01:00Z,17.47,7.17,proxy_site
sess_3351,2024-01-13T17:26:00Z,8.72,2.03,proxy_site
sess_3352,2024-02-27T19:31:00Z,26.91,6.69,proxy_site
sess_3353,2024-02-26T18:45:00Z,20.07,6.4,proxy_site
sess_3354,2024-02-21T20:00:00Z,31.15,4.46,proxy_site
sess_3355,2024-03-21T15:08:00Z,34.03,9.34,proxy_site
sess_3356,2024-02-02T17:34:00Z,29.81,2.23,proxy_site
sess_3357,2024-03-05T17:09:00Z,43.41,2.19,proxy_site
sess_3358,2024-03-12T17:52:00Z,10.89,6.33,proxy_site
sess_3359,2024-03-20T16:44:00Z,13.38,9.21,proxy_site
sess_3360,2024-01-14T14:47:00Z,47.08,9.28,proxy_site
sess_3361,2024-02-13T17:28:00Z,23.98,7.14,proxy_site
sess_3362,2024-02-24T17:13:00Z,21.08,3.06,proxy_site
sess_3363,2024-02-26T18:17:00Z,47.15,4.57,proxy_site
sess_3364,2024-03-22T14:01:00Z,10.76,6.81,proxy_site
sess_3365,2024-01-21T19:30:00Z,14.79,9.46,proxy_site
sess_3366,2024-02-23T14:46:00Z,45.95,5.12,proxy_site
sess_3367,2024-01-12T17:20:00Z,29.43,3.67,proxy_site
sess_3368,2024-02-23T17:33:00Z,11.1,9.48,proxy_site
sess_3369,2024-02-21T20:14:00Z,19.47,8.85,proxy_site
sess_3370,2024-01-11T15:21:00Z,31.81,8.62,proxy_site
sess_3371,2024-03-15T17:08:00Z,5.12,3.5,proxy_site
sess_3372,2024-01-07T14:39:00Z,47.67,3.04,proxy_site
sess_3373,2024-02-05T20:53:00Z,29.13,4.46,proxy_site
sess_3374,2024-02-06T17:05:00Z,21.74,6.98,proxy_site
sess_3375,2024-02-03T19:39:00Z,34.97,3.5,proxy_site
sess_3376,2024-02-12T19:15:00Z,46.28,8.91,proxy_site
sess_3377,2024-03-19T19:34:00Z,11.7,8.79,proxy_site
sess_3378,2024-02-10T18:36:00Z,43.37,8.63,proxy_site
sess_3379,2024-02-07T19:18:00Z,26.95,9.77,proxy_site
sess_3380,2024-03-04T17:58:00Z,10.42,5.66,proxy_site
sess_3381,2024-03-18T16:30:00Z,41.79,8.0,proxy_site
sess_3382,2024-02-11T20:43:00Z,35.43,7.82,proxy_site
sess_3383,2024-02-11T17:59:00Z,37.38,9.45,proxy_site
sess_3384,2024-02-13T18:29:00Z,36.22,5.64,proxy_site
sess_3385,2024-03-14T18:31:00Z,27.24,7.56,proxy_site
sess_3386,2024-02-11T14:13:00Z,9.74,2.57,proxy_site
sess_3387,2024-02-02T16:25:00Z,8.13,4.91,proxy_site
sess_3388,2024-03-12T19:49:00Z,40.22,9.86,proxy_site
sess_3389,2024-02-15T15:29:00Z,31.08,4.15,proxy_site
sess_3390,2024-02-28T18:24:00Z,41.15,4.23,proxy_site
sess_3391,2024-03-13T18:26:00Z,20.76,2.15,proxy_site
sess_3392,2024-03-09T18:53:00Z,24.6,2.84,proxy_site
sess_3393,2024-03-15T20:19:00Z,10.67,8.62,proxy_site
sess_3394,2024-01-26T20:02:00Z,6.32,7.09,proxy_site
sess_3395,2024-02-24T19:51:00Z,33.83,8.66,proxy_site
sess_3396,2024-03-04T20:19:00Z,19.58,3.11,proxy_site
sess_3397,2024-03-05T17:05:00Z,42.18,7.42,proxy_site
sess_3398,2024-01-31T17:23:00Z,48.87,6.73,proxy_site
sess_3399,2024-03-12T16:40:00Z,5.84,2.76,proxy_site
sess_3400,2024-01-25T20:06:00Z,34.12,8.68,proxy_site
sess_3401,2024-02-10T16:43:00Z,9.09,3.01,proxy_site
